Blank1,Blank2,Cab Number,Lat,Long,All counties,Fibre Services Live,Fibre Build Commenced,Fibre Services Planned,cab message
,,BBH1_069,53.343084,-6.225165,,3,,,Fibre Broadband Cabinet is Live 
,,BBH1_070,53.330214,-6.253791,,3,,,Fibre Broadband Cabinet is Live 
,,BBH1_071,53.332809,-6.244631,,1,,,Fibre Broadband Cabinet is planned for this location
,,BBH1_072,53.330734,-6.247619,,1,,,Fibre Broadband Cabinet is planned for this location
,,BBH1_076,53.332211,-6.235879,,1,,,Fibre Broadband Cabinet is planned for this location
,,BBH1_079,53.335232,-6.242105,,2,,,Fibre Build commenced - completion work is in progress
,,BBH1_101,53.332831,-6.24377,,1,,,Fibre Broadband Cabinet is planned for this location
,,BBH1_102,53.338769,-6.237199,,1,,,Fibre Broadband Cabinet is planned for this location
,,BBH1_103,53.339021,-6.237916,,1,,,Fibre Broadband Cabinet is planned for this location
,,BBH1_104,53.328356,-6.231661,,1,,,Fibre Broadband Cabinet is planned for this location
,,BBH1_105,53.342315,-6.236113,,2,,,Fibre Build commenced - completion work is in progress
,,BBH1_107,53.340856,-6.233584,,3,,,Fibre Broadband Cabinet is Live 
,,BBH1_108,53.341679,-6.231469,,1,,,Fibre Broadband Cabinet is planned for this location
,,BBH1_109,53.33564,-6.219843,,2,,,Fibre Build commenced - completion work is in progress
,,BBH1_110,53.341345,-6.228564,,3,,,Fibre Broadband Cabinet is Live 
,,BBH1_111,53.334572,-6.238009,,2,,,Fibre Build commenced - completion work is in progress
,,BBH1_112,53.325812,-6.242228,,3,,,Fibre Broadband Cabinet is Live 
,,BBH1_E01,53.335337,-6.23308,,1,,,Fibre Broadband Cabinet is planned for this location
,,BBO1_001,53.917484,-6.971933,,3,,,Fibre Broadband Cabinet is Live 
,,BBO1_002,53.914779,-6.970141,,3,,,Fibre Broadband Cabinet is Live 
,,BBO1_003,53.915985,-6.968879,,3,,,Fibre Broadband Cabinet is Live 
,,BBO1_004,53.917435,-6.974816,,3,,,Fibre Broadband Cabinet is Live 
,,BBO1_005,53.917071,-6.966548,,3,,,Fibre Broadband Cabinet is Live 
,,BBO1_006,53.913466,-6.97976,,3,,,Fibre Broadband Cabinet is Live 
,,BBO1_007,53.919686,-6.972925,,3,,,Fibre Broadband Cabinet is Live 
,,BBO1_008,53.914136,-6.960726,,3,,,Fibre Broadband Cabinet is Live 
,,BBO1_009,53.90786,-6.967245,,3,,,Fibre Broadband Cabinet is Live 
,,BBO1_E01,53.915304,-6.972575,,1,,,Fibre Broadband Cabinet is planned for this location
,,BBS1_001,53.096436,-7.169352,,1,,,Fibre Broadband Cabinet is planned for this location
,,BBS1_E01,53.109674,-7.134827,,2,,,Fibre Build commenced - completion work is in progress
,,BCA1_E01,52.882188,-7.447529,,2,,,Fibre Build commenced - completion work is in progress
,,BCG1_E01,51.988512,-8.226653,,1,,,Fibre Broadband Cabinet is planned for this location
,,BCL1_001,54.111292,-7.574247,,1,,,Fibre Broadband Cabinet is planned for this location
,,BCL1_003,54.118135,-7.581649,,1,,,Fibre Broadband Cabinet is planned for this location
,,BCL1_E01,54.115709,-7.582479,,1,,,Fibre Broadband Cabinet is planned for this location
,,BCR1_E01,53.805965,-9.20904,,1,,,Fibre Broadband Cabinet is planned for this location
,,BCY1_E01,52.573248,-6.609691,,1,,,Fibre Broadband Cabinet is planned for this location
,,BDN1_001,54.481296,-8.270908,,3,,,Fibre Broadband Cabinet is Live 
,,BDN1_002,54.477442,-8.281998,,3,,,Fibre Broadband Cabinet is Live 
,,BDN1_004,54.476535,-8.292454,,3,,,Fibre Broadband Cabinet is Live 
,,BDN1_005,54.46859,-8.328403,,3,,,Fibre Broadband Cabinet is Live 
,,BDN1_006,54.483379,-8.265864,,3,,,Fibre Broadband Cabinet is Live 
,,BDN1_007,54.476427,-8.305918,,3,,,Fibre Broadband Cabinet is Live 
,,BDN1_010,54.4802,-8.264776,,3,,,Fibre Broadband Cabinet is Live 
,,BDN1_011,54.484081,-8.260499,,3,,,Fibre Broadband Cabinet is Live 
,,BDN1_012,54.473827,-8.277467,,3,,,Fibre Broadband Cabinet is Live 
,,BDN1_E01,54.477208,-8.276683,,1,,,Fibre Broadband Cabinet is planned for this location
,,BDT1_001,53.373139,-6.362969,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_002,53.384875,-6.375816,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_003,53.3873,-6.377999,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_004,53.377616,-6.367519,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_005,53.402334,-6.3967,,1,,,Fibre Broadband Cabinet is planned for this location
,,BDT1_006,53.381851,-6.413766,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_007,53.37693,-6.37622,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_008,53.378738,-6.373114,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_009,53.394249,-6.418067,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_010,53.387386,-6.410122,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_011,53.404383,-6.373112,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_012,53.372578,-6.358646,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_013,53.377365,-6.358715,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_014,53.37081,-6.354911,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_015,53.383009,-6.393525,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_016,53.388221,-6.383185,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_017,53.388904,-6.380436,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_018,53.384293,-6.387249,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_019,53.381905,-6.390718,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_020,53.391104,-6.408877,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_021,53.390769,-6.4036,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_022,53.399866,-6.403547,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_023,53.39521,-6.400304,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_024,53.400057,-6.376081,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_025,53.395203,-6.376213,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_026,53.378089,-6.36634,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_028,53.40129,-6.406642,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_029,53.383592,-6.39506,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_030,53.396814,-6.399382,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_031,53.401606,-6.41162,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_032,53.396772,-6.416756,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_034,53.405799,-6.39423,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_035,53.409735,-6.397477,,2,,,Fibre Build commenced - completion work is in progress
,,BDT1_036,53.39832,-6.41309,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_037,53.391856,-6.421726,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_038,53.390072,-6.415412,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_039,53.377032,-6.382347,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_040,53.383947,-6.381583,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_045,53.370823,-6.363391,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_046,53.371257,-6.354012,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_047,53.375928,-6.391021,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_048,53.3755,-6.392059,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_049,53.383878,-6.424064,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_050,53.385084,-6.371505,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_054,53.371689,-6.384738,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_056,53.369511,-6.389262,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_057,53.371723,-6.396917,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_059,53.384242,-6.4155,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_060,53.383637,-6.395069,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_063,53.431376,-6.376615,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_064,53.376084,-6.395144,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_065,53.40021,-6.384752,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_067,53.399047,-6.419016,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_068,53.405151,-6.351895,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_073,53.393446,-6.389307,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_102,53.386302,-6.410991,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_103,53.381413,-6.40054,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_104,53.389341,-6.387493,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_105,53.38756,-6.391948,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_106,53.374141,-6.401709,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_107,53.392518,-6.376518,,1,,,Fibre Broadband Cabinet is planned for this location
,,BDT1_111,53.383583,-6.405585,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_112,53.385661,-6.40952,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_114,53.387873,-6.41871,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_115,53.392648,-6.399748,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_116,53.402905,-6.388451,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_117,53.403257,-6.392282,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_118,53.402588,-6.38945,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_119,53.394147,-6.374121,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_121,53.379892,-6.395611,,1,,,Fibre Broadband Cabinet is planned for this location
,,BDT1_123,53.374659,-6.404682,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_124,53.374113,-6.401663,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_125,53.375934,-6.402786,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_126,53.382698,-6.396445,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_127,53.402368,-6.39678,,1,,,Fibre Broadband Cabinet is planned for this location
,,BDT1_128,53.376495,-6.401495,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_129,53.393996,-6.373347,,1,,,Fibre Broadband Cabinet is planned for this location
,,BDT1_130,53.391909,-6.371351,,1,,,Fibre Broadband Cabinet is planned for this location
,,BDT1_132,53.39297,-6.36845,,1,,,Fibre Broadband Cabinet is planned for this location
,,BDT1_133,53.379392,-6.396698,,3,,,Fibre Broadband Cabinet is Live 
,,BDT1_134,53.391983,-6.368879,,1,,,Fibre Broadband Cabinet is planned for this location
,,BDT1_E01,53.393005,-6.388318,,2,,,Fibre Build commenced - completion work is in progress
,,BEG1_001,55.060953,-8.30033,,1,,,Fibre Broadband Cabinet is planned for this location
,,BEG1_002,55.070926,-8.296661,,1,,,Fibre Broadband Cabinet is planned for this location
,,BEG1_E01,55.067448,-8.287105,,1,,,Fibre Broadband Cabinet is planned for this location
,,BEN1_002,53.905659,-8.587271,,1,,,Fibre Broadband Cabinet is planned for this location
,,BEN1_004,53.905152,-8.568536,,1,,,Fibre Broadband Cabinet is planned for this location
,,BEN1_005,53.897253,-8.584677,,1,,,Fibre Broadband Cabinet is planned for this location
,,BEN1_E01,53.900196,-8.57758,,1,,,Fibre Broadband Cabinet is planned for this location
,,BEY1_E01,53.43083,-10.07437,,1,,,Fibre Broadband Cabinet is planned for this location
,,BFF1_011,53.409454,-6.170755,,3,,,Fibre Broadband Cabinet is Live 
,,BFF1_012,53.408014,-6.17342,,3,,,Fibre Broadband Cabinet is Live 
,,BFF1_013,53.406463,-6.175777,,3,,,Fibre Broadband Cabinet is Live 
,,BFF1_014,53.406548,-6.172902,,3,,,Fibre Broadband Cabinet is Live 
,,BFF1_015,53.404237,-6.170483,,3,,,Fibre Broadband Cabinet is Live 
,,BFF1_077,53.403649,-6.170637,,3,,,Fibre Broadband Cabinet is Live 
,,BFT1_001,52.075551,-9.631502,,1,,,Fibre Broadband Cabinet is planned for this location
,,BFT1_002,52.054444,-9.632854,,1,,,Fibre Broadband Cabinet is planned for this location
,,BFT1_003,52.066278,-9.654941,,1,,,Fibre Broadband Cabinet is planned for this location
,,BFT1_004,52.068632,-9.665886,,1,,,Fibre Broadband Cabinet is planned for this location
,,BFT1_E01,52.069226,-9.635293,,1,,,Fibre Broadband Cabinet is planned for this location
,,BGA1_E01,55.359585,-7.333712,,1,,,Fibre Broadband Cabinet is planned for this location
,,BGE1_001,55.057577,-7.40456,,1,,,Fibre Broadband Cabinet is planned for this location
,,BGH1_003,53.954873,-7.438037,,1,,,Fibre Broadband Cabinet is planned for this location
,,BGH1_E01,53.931092,-7.410193,,1,,,Fibre Broadband Cabinet is planned for this location
,,BGS1_001,52.93978,-6.715319,,3,,,Fibre Broadband Cabinet is Live 
,,BGS1_003,52.981015,-6.667278,,2,,,Fibre Build commenced - completion work is in progress
,,BGS1_010,52.938379,-6.703507,,3,,,Fibre Broadband Cabinet is Live 
,,BGS1_011,52.94126,-6.70726,,3,,,Fibre Broadband Cabinet is Live 
,,BGS1_012,52.934661,-6.696445,,3,,,Fibre Broadband Cabinet is Live 
,,BGS1_013,52.93673,-6.699883,,3,,,Fibre Broadband Cabinet is Live 
,,BGS1_E01,52.938109,-6.709759,,1,,,Fibre Broadband Cabinet is planned for this location
,,BHE1_001,54.041726,-7.321577,,1,,,Fibre Broadband Cabinet is planned for this location
,,BHE1_E01,54.048398,-7.316808,,1,,,Fibre Broadband Cabinet is planned for this location
,,BHN1_001,53.761163,-8.758497,,1,,,Fibre Broadband Cabinet is planned for this location
,,BHN1_003,53.764963,-8.781243,,1,,,Fibre Broadband Cabinet is planned for this location
,,BHR1_001,53.173743,-8.019175,,1,,,Fibre Broadband Cabinet is planned for this location
,,BHR1_002,53.184331,-7.979501,,2,,,Fibre Build commenced - completion work is in progress
,,BHR1_004,53.187936,-7.981891,,2,,,Fibre Build commenced - completion work is in progress
,,BHR1_005,53.202247,-7.953492,,1,,,Fibre Broadband Cabinet is planned for this location
,,BHR1_E01,53.190249,-7.986502,,1,,,Fibre Broadband Cabinet is planned for this location
,,BHY1_E01,52.147128,-8.39776,,1,,,Fibre Broadband Cabinet is planned for this location
,,BIR1_001,53.089992,-7.914727,,3,,,Fibre Broadband Cabinet is Live 
,,BIR1_002,53.086326,-7.907151,,3,,,Fibre Broadband Cabinet is Live 
,,BIR1_003,53.076961,-7.904417,,3,,,Fibre Broadband Cabinet is Live 
,,BIR1_005,53.09493,-7.908601,,2,,,Fibre Build commenced - completion work is in progress
,,BIR1_006,53.100667,-7.914413,,3,,,Fibre Broadband Cabinet is Live 
,,BIR1_008,53.092764,-7.913135,,3,,,Fibre Broadband Cabinet is Live 
,,BIR1_009,53.082436,-7.893649,,3,,,Fibre Broadband Cabinet is Live 
,,BIR1_010,53.097902,-7.90993,,3,,,Fibre Broadband Cabinet is Live 
,,BIR1_011,53.094209,-7.897935,,2,,,Fibre Build commenced - completion work is in progress
,,BIR1_012,53.083437,-7.919665,,3,,,Fibre Broadband Cabinet is Live 
,,BIR1_013,53.098191,-7.901577,,3,,,Fibre Broadband Cabinet is Live 
,,BIR1_014,53.092207,-7.900715,,1,,,Fibre Broadband Cabinet is planned for this location
,,BIR1_016,53.091753,-7.902816,,3,,,Fibre Broadband Cabinet is Live 
,,BIR1_E01,53.099727,-7.905443,,1,,,Fibre Broadband Cabinet is planned for this location
,,BJD1_001,53.864906,-7.204563,,3,,,Fibre Broadband Cabinet is Live 
,,BJD1_003,53.864462,-7.192925,,1,,,Fibre Broadband Cabinet is planned for this location
,,BJD1_004,53.861522,-7.206168,,3,,,Fibre Broadband Cabinet is Live 
,,BJD1_005,53.865241,-7.207572,,3,,,Fibre Broadband Cabinet is Live 
,,BJD1_006,53.863171,-7.209823,,3,,,Fibre Broadband Cabinet is Live 
,,BJD1_007,53.865131,-7.196542,,3,,,Fibre Broadband Cabinet is Live 
,,BJD1_E01,53.863828,-7.208755,,1,,,Fibre Broadband Cabinet is planned for this location
,,BKR1_001,52.850149,-6.997696,,1,,,Fibre Broadband Cabinet is planned for this location
,,BKR1_002,52.878689,-7.012025,,1,,,Fibre Broadband Cabinet is planned for this location
,,BKR1_E01,52.86782,-6.998563,,1,,,Fibre Broadband Cabinet is planned for this location
,,BLA1_001,54.118835,-9.180229,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_002,54.116235,-9.161323,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_003,54.110419,-9.140677,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_004,54.12152,-9.163076,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_005,54.116401,-9.154093,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_006,54.112638,-9.149576,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_007,54.134549,-9.136333,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_008,54.119358,-9.140348,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_009,54.120132,-9.136399,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_010,54.112132,-9.144018,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_011,54.111006,-9.151763,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_012,54.103919,-9.163605,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_013,54.093672,-9.165944,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_014,54.110632,-9.158344,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_015,54.114052,-9.167321,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_016,54.110468,-9.141827,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_017,54.115907,-9.142165,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_018,54.107622,-9.164842,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_019,54.107117,-9.149579,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_020,54.137967,-9.165674,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_021,54.126582,-9.161702,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_022,54.122225,-9.161456,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_023,54.104858,-9.118547,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_024,54.120141,-9.136351,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_025,54.123234,-9.140613,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_026,54.113536,-9.164475,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_027,54.112711,-9.159273,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_028,54.110594,-9.15848,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_029,54.106634,-9.162702,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_030,54.082401,-9.169083,,2,,,Fibre Build commenced - completion work is in progress
,,BLA1_031,54.119188,-9.184338,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_032,54.117722,-9.149329,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_033,54.114085,-9.151381,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_034,54.11063,-9.158405,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_035,54.110851,-9.159812,,3,,,Fibre Broadband Cabinet is Live 
,,BLA1_036,54.110879,-9.159805,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_001,53.292683,-6.273425,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_002,53.292807,-6.297372,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_003,53.29205,-6.292672,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_004,53.290052,-6.286451,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_005,53.28721,-6.280061,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_006,53.281605,-6.292062,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_007,53.282492,-6.297443,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_008,53.295735,-6.2857,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_009,53.291399,-6.282299,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_010,53.294445,-6.281328,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_012,53.28292,-6.319117,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_013,53.28827,-6.315652,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_014,53.284505,-6.330379,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_015,53.288436,-6.312517,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_016,53.287957,-6.323571,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_017,53.272903,-6.31874,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_018,53.272754,-6.318091,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_019,53.279169,-6.331779,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_020,53.275684,-6.255205,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_021,53.275164,-6.327106,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_022,53.273249,-6.262403,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_023,53.28023,-6.270458,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_024,53.281901,-6.278601,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_025,53.2766,-6.289316,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_028,53.280229,-6.320641,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_030,53.286823,-6.295421,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_031,53.288926,-6.298681,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_034,53.286484,-6.309954,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_035,53.294744,-6.280304,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_038,53.277698,-6.297015,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_039,53.296321,-6.296558,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_040,53.278302,-6.284456,,2,,,Fibre Broadband Cabinet is expected to go Live on 01/04/15
,,BLB1_041,53.291047,-6.289481,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_042,53.290654,-6.282426,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_043,53.274913,-6.330503,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_044,53.279292,-6.310407,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_045,53.283409,-6.314098,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_046,53.290068,-6.268233,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_047,53.280948,-6.265777,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_048,53.285881,-6.291939,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_049,53.275712,-6.255331,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_050,53.295466,-6.298517,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_051,53.280867,-6.30724,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_052,53.284716,-6.272647,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_053,53.278849,-6.317121,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_055,53.282921,-6.32729,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_057,53.278436,-6.313548,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_058,53.276351,-6.331329,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_059,53.296668,-6.293139,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_060,53.274636,-6.325007,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_061,53.292849,-6.310143,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_062,53.293796,-6.308538,,3,,,Fibre Broadband Cabinet is Live 
,,BLB1_063,53.293759,-6.308538,,3,,,Fibre Broadband Cabinet is Live 
